class,Type,name,input,link,source_code
,function,torch.irfft,"input,signal_ndim,normalized=False,onesided=True,signal_sizes=None",https://pytorch.org/docs/stable/torch.html#torch.irfft,
,function,torch.stft,"input,n_fft,hop_length=None,win_length=None,window=None,center=True,pad_mode='reflect',normalized=False,onesided=True",https://pytorch.org/docs/stable/torch.html#torch.stft,https://pytorch.org/docs/stable/_modules/torch/functional.html#stft
,function,torch.bartlett_window,"window_length,periodic=True,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.bartlett_window,
,function,torch.blackman_window,"window_length,periodic=True,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.blackman_window,
,function,torch.hamming_window,"window_length,periodic=True,alpha=0.54,beta=0.46,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.hamming_window,
,function,torch.hann_window,"window_length,periodic=True,dtype=None,layout=torch.strided,device=None,requires_grad=False",https://pytorch.org/docs/stable/torch.html#torch.hann_window,
,function,torch.bincount,"input,weights=None,minlength=0",https://pytorch.org/docs/stable/torch.html#torch.bincount,
,function,torch.broadcast_tensors,*tensors,https://pytorch.org/docs/stable/torch.html#torch.broadcast_tensors,https://pytorch.org/docs/stable/_modules/torch/functional.html#broadcast_tensors
,function,torch.cartesian_prod,*tensors,https://pytorch.org/docs/stable/torch.html#torch.cartesian_prod,https://pytorch.org/docs/stable/_modules/torch/functional.html#cartesian_prod
,function,torch.cdist,"x1,x2,p=2,compute_mode='use_mm_for_euclid_dist_if_necessary'",https://pytorch.org/docs/stable/torch.html#torch.cdist,https://pytorch.org/docs/stable/_modules/torch/functional.html#cdist
,function,torch.combinations,"input,r=2,with_replacement=False",https://pytorch.org/docs/stable/torch.html#torch.combinations,
,function,torch.cross,"input,other,dim=-1,out=None",https://pytorch.org/docs/stable/torch.html#torch.cross,
,function,torch.cumprod,"input,dim,out=None,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.cumprod,
,function,torch.cumsum,"input,dim,out=None,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.cumsum,
,function,torch.diag,"input,diagonal=0,out=None",https://pytorch.org/docs/stable/torch.html#torch.diag,
,function,torch.diag_embed,"input,offset=0,dim1=-2,dim2=-1",https://pytorch.org/docs/stable/torch.html#torch.diag_embed,
,function,torch.diagflat,"input,offset=0",https://pytorch.org/docs/stable/torch.html#torch.diagflat,
,function,torch.diagonal,"input,offset=0,dim1=0,dim2=1",https://pytorch.org/docs/stable/torch.html#torch.diagonal,
,function,torch.einsum,"equation,*operands",https://pytorch.org/docs/stable/torch.html#torch.einsum,https://pytorch.org/docs/stable/_modules/torch/functional.html#einsum
,function,torch.flatten,"input,start_dim=0,end_dim=-1",https://pytorch.org/docs/stable/torch.html#torch.flatten,
,function,torch.flip,"input,dims",https://pytorch.org/docs/stable/torch.html#torch.flip,
,function,torch.rot90,"input,k,dims",https://pytorch.org/docs/stable/torch.html#torch.rot90,
,function,torch.histc,"input,bins=100,min=0,max=0,out=None",https://pytorch.org/docs/stable/torch.html#torch.histc,
,function,torch.meshgrid,"*tensors,**kwargs",https://pytorch.org/docs/stable/torch.html#torch.meshgrid,https://pytorch.org/docs/stable/_modules/torch/functional.html#meshgrid
,function,torch.renorm,"input,p,dim,maxnorm,out=None",https://pytorch.org/docs/stable/torch.html#torch.renorm,
,function,torch.repeat_interleave,"input,repeats,dim=None,repeats",https://pytorch.org/docs/stable/torch.html#torch.repeat_interleave,
,function,torch.repeat_interleave,"input,repeats,dim=None",,
,function,torch.repeat_interleave,repeats,,
,function,torch.roll,"input,shifts,dims=None",https://pytorch.org/docs/stable/torch.html#torch.roll,
,function,torch.tensordot,"a,b,dims=2",https://pytorch.org/docs/stable/torch.html#torch.tensordot,https://pytorch.org/docs/stable/_modules/torch/functional.html#tensordot
,function,torch.trace,input,https://pytorch.org/docs/stable/torch.html#torch.trace,
,function,torch.tril,"input,diagonal=0,out=None",https://pytorch.org/docs/stable/torch.html#torch.tril,
,function,torch.tril_indices,"row,col,offset=0,dtype=torch.long,device='cpu',layout=torch.strided",https://pytorch.org/docs/stable/torch.html#torch.tril_indices,
,function,torch.triu,"input,diagonal=0,out=None",https://pytorch.org/docs/stable/torch.html#torch.triu,
,function,torch.triu_indices,"row,col,offset=0,dtype=torch.long,device='cpu',layout=torch.strided",https://pytorch.org/docs/stable/torch.html#torch.triu_indices,
,function,torch.addbmm,"beta=1,input,alpha=1,batch1,batch2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addbmm,
,function,torch.addmm,"beta=1,input,alpha=1,mat1,mat2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addmm,
,function,torch.addmv,"beta=1,input,alpha=1,mat,vec,out=None",https://pytorch.org/docs/stable/torch.html#torch.addmv,
,function,torch.addr,"beta=1,input,alpha=1,vec1,vec2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addr,
,function,torch.baddbmm,"beta=1,input,alpha=1,batch1,batch2,out=None",https://pytorch.org/docs/stable/torch.html#torch.baddbmm,
,function,torch.bmm,"input,mat2,out=None",https://pytorch.org/docs/stable/torch.html#torch.bmm,
,function,torch.chain_matmul,*matrices,https://pytorch.org/docs/stable/torch.html#torch.chain_matmul,https://pytorch.org/docs/stable/_modules/torch/functional.html#chain_matmul
,function,torch.cholesky,"input,upper=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.cholesky,
,function,torch.cholesky_inverse,"input,upper=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.cholesky_inverse,
,function,torch.cholesky_solve,"input,input2,upper=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.cholesky_solve,
,function,torch.dot,"input,tensor",https://pytorch.org/docs/stable/torch.html#torch.dot,
,function,torch.eig,"input,eigenvectors=False,out=None) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.eig,
,function,torch.geqrf,"input,out=None) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.geqrf,
,function,torch.ger,"input,vec2,out=None",https://pytorch.org/docs/stable/torch.html#torch.ger,
,function,torch.inverse,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.inverse,
,function,torch.det,input,https://pytorch.org/docs/stable/torch.html#torch.det,
,function,torch.logdet,input,https://pytorch.org/docs/stable/torch.html#torch.logdet,
,function,torch.slogdet,"input) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.slogdet,
,function,torch.lstsq,"input,A,out=None",https://pytorch.org/docs/stable/torch.html#torch.lstsq,
,function,torch.lu,"A,pivot=True,get_infos=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.lu,https://pytorch.org/docs/stable/_modules/torch/functional.html#lu
,function,torch.lu_solve,"input,LU_data,LU_pivots,out=None",https://pytorch.org/docs/stable/torch.html#torch.lu_solve,
,function,torch.lu_unpack,"LU_data,LU_pivots,unpack_data=True,unpack_pivots=True",https://pytorch.org/docs/stable/torch.html#torch.lu_unpack,https://pytorch.org/docs/stable/_modules/torch/functional.html#lu_unpack
,function,torch.matmul,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.matmul,
