class,Type,name,input,link,source_code
torch.Tensor,method,q_per_channel_zero_points,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.q_per_channel_zero_points,
torch.Tensor,method,q_per_channel_axis,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.q_per_channel_axis,
torch.Tensor,method,random_,"from=0,to=None,*,generator=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.random_,
torch.Tensor,method,reciprocal,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.reciprocal,
torch.Tensor,method,reciprocal_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.reciprocal_,
torch.Tensor,method,record_stream,stream,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.record_stream,
torch.Tensor,method,register_hook,hook,,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.register_hook
torch.Tensor,method,remainder,divisor,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.remainder,
torch.Tensor,method,remainder_,divisor,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.remainder_,
torch.Tensor,method,real,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.real,
torch.Tensor,method,renorm,"p,dim,maxnorm",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.renorm,
torch.Tensor,method,renorm_,"p,dim,maxnorm",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.renorm_,
torch.Tensor,method,repeat,*sizes,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.repeat,
torch.Tensor,method,repeat_interleave,"repeats,dim=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.repeat_interleave,
torch.Tensor,attribute,requires_grad,,,
torch.Tensor,method,requires_grad_,requires_grad=True,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.requires_grad_,
torch.Tensor,method,reshape,*shape,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.reshape,
torch.Tensor,method,reshape_as,other,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.reshape_as,
torch.Tensor,method,resize_,*sizes,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.resize_,
torch.Tensor,method,resize_as_,tensor,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.resize_as_,
torch.Tensor,method,retain_grad,,,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.retain_grad
torch.Tensor,method,rfft,"signal_ndim,normalized=False,onesided=True",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.rfft,
torch.Tensor,method,roll,"shifts,dims",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.roll,
torch.Tensor,method,rot90,"k,dims",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.rot90,
torch.Tensor,method,round,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.round,
torch.Tensor,method,round_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.round_,
torch.Tensor,method,rsqrt,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.rsqrt,
torch.Tensor,method,rsqrt_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.rsqrt_,
torch.Tensor,method,scatter,"dim,index,source",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.scatter,
torch.Tensor,method,scatter_,"dim,index,src",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.scatter_,
torch.Tensor,method,scatter_add_,"dim,index,other",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.scatter_add_,
torch.Tensor,method,scatter_add,"dim,index,source",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.scatter_add,
torch.Tensor,method,select,"dim,index",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.select,
torch.Tensor,method,set_,"source=None,storage_offset=0,size=None,stride=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.set_,
torch.Tensor,method,share_memory_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.share_memory_,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.share_memory_
torch.Tensor,method,short,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.short,
torch.Tensor,method,sigmoid,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sigmoid,
torch.Tensor,method,sigmoid_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sigmoid_,
torch.Tensor,method,sign,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sign,
torch.Tensor,method,sign_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sign_,
torch.Tensor,method,sin,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sin,
torch.Tensor,method,sin_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sin_,
torch.Tensor,method,sinh,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sinh,
torch.Tensor,method,sinh_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sinh_,
torch.Tensor,method,size,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.size,
torch.Tensor,method,slogdet,") -> (Tensor,Tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.slogdet,
torch.Tensor,method,solve,A,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.solve,
torch.Tensor,method,sort,"dim=-1,descending=False) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sort,
torch.Tensor,method,split,"split_size,dim=0",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.split,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.split
torch.Tensor,method,sparse_mask,"input,mask",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sparse_mask,
torch.Tensor,method,sparse_dim,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sparse_dim,
torch.Tensor,method,sqrt,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sqrt,
torch.Tensor,method,sqrt_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sqrt_,
torch.Tensor,method,squeeze,dim=None,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.squeeze,
torch.Tensor,method,squeeze_,dim=None,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.squeeze_,
torch.Tensor,method,std,"dim=None,unbiased=True,keepdim=False",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.std,
torch.Tensor,method,stft,"n_fft,hop_length=None,win_length=None,window=None,center=True,pad_mode='reflect',normalized=False,onesided=True",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.stft,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.stft
torch.Tensor,method,storage,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.storage,
torch.Tensor,method,storage_offset,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.storage_offset,
torch.Tensor,method,storage_type,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.storage_type,
torch.Tensor,method,stride,dim,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.stride,
torch.Tensor,method,sub,"value,other",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sub,
torch.Tensor,method,sub_,x,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sub_,
torch.Tensor,method,sum,"dim=None,keepdim=False,dtype=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sum,
torch.Tensor,method,sum_to_size,*size,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.sum_to_size,
torch.Tensor,method,svd,"some=True,compute_uv=True) -> (Tensor,Tensor,Tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.svd,
torch.Tensor,method,symeig,"eigenvectors=False,upper=True) -> (Tensor,Tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.symeig,
torch.Tensor,method,t,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.t,
torch.Tensor,method,t_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.t_,
torch.Tensor,method,to,"*args,**kwargs,dtype,non_blocking=False,copy=False,device=None,dtype=None,non_blocking=False,copy=False,other,non_blocking=False,copy=False",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.to,
torch.Tensor,method,to_mkldnn,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.to_mkldnn,
torch.Tensor,method,take,indices,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.take,
torch.Tensor,method,tan,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.tan,
torch.Tensor,method,tan_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.tan_,
torch.Tensor,method,tanh,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.tanh,
torch.Tensor,method,tanh_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.tanh_,
torch.Tensor,method,tolist,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.tolist,
torch.Tensor,method,topk,"k,dim=None,largest=True,sorted=True) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.topk,
torch.Tensor,method,to_sparse,sparseDims,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.to_sparse,
torch.Tensor,method,trace,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.trace,
torch.Tensor,method,transpose,"dim0,dim1",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.transpose,
torch.Tensor,method,transpose_,"dim0,dim1",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.transpose_,
torch.Tensor,method,triangular_solve,"A,upper=True,transpose=False,unitriangular=False) -> (Tensor,Tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.triangular_solve,
torch.Tensor,method,tril,k=0,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.tril,
torch.Tensor,method,tril_,k=0,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.tril_,
torch.Tensor,method,triu,k=0,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.triu,
torch.Tensor,method,triu_,k=0,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.triu_,
torch.Tensor,method,trunc,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.trunc,
torch.Tensor,method,trunc_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.trunc_,
torch.Tensor,method,type,"dtype=None,non_blocking=False,**kwargs",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.type,
torch.Tensor,method,type_as,tensor,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.type_as,
torch.Tensor,method,unbind,dim=0,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.unbind,
torch.Tensor,method,unfold,"dimension,size,step",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.unfold,
torch.Tensor,method,uniform_,"from=0,to=1",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.uniform_,
torch.Tensor,method,unique,"sorted=True,return_inverse=False,return_counts=False,dim=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.unique,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.unique
torch.Tensor,method,unique_consecutive,"return_inverse=False,return_counts=False,dim=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.unique_consecutive,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.unique_consecutive
torch.Tensor,method,unsqueeze,dim,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.unsqueeze,
torch.Tensor,method,unsqueeze_,dim,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.unsqueeze_,
torch.Tensor,method,values,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.values,
torch.Tensor,method,var,"dim=None,unbiased=True,keepdim=False",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.var,
torch.Tensor,method,view,*shape,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.view,
torch.Tensor,method,view_as,other,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.view_as,
torch.Tensor,method,where,"condition,y",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.where,
torch.Tensor,method,zero_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.zero_,
torch.BoolTensor,class,,,https://pytorch.org/docs/stable/tensors.html#torch.BoolTensor,
torch.BoolTensor,method,all,"dim,keepdim=False,out=None",https://pytorch.org/docs/stable/tensors.html#torch.BoolTensor.all,
torch.BoolTensor,method,any,"dim,keepdim=False,out=None",https://pytorch.org/docs/stable/tensors.html#torch.BoolTensor.any,
